小土豆,#genre#
青海卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225628/index.m3u8
新疆卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225635/index.m3u8

电影卡通,#genre#
爱谍战,http://156.238.251.122:5000/6000000006000070630/wasusyt/index.m3u8$7.2M1080_华数
爱谍战,http://156.238.251.122:5000/2000000004000000038/hnbblive/index.m3u8$6.8M1080_湖南bblive
爱动漫,http://156.238.251.122:5000/6000000006000280630/wasusyt/index.m3u8$7.2M1080_华数
爱动漫,http://156.238.251.122:5000/2000000004000000059/hnbblive/index.m3u8$6.8M1080_湖南bblive
爱都市,http://156.238.251.122:5000/6000000006000080630/wasusyt/index.m3u8$7.2M1080_华数
爱怀旧,http://156.238.251.122:5000/6000000006000260630/wasusyt/index.m3u8$7.2M1080_华数
爱经典,http://156.238.251.122:5000/6000000006000060630/wasusyt/index.m3u8$7.2M1080_华数
爱科幻,http://156.238.251.122:5000/6000000006000020630/wasusyt/index.m3u8$7.2M1080_华数
爱科幻,http://156.238.251.122:5000/2000000004000000033/hnbblive/index.m3u8$6.8M1080_湖南bblive
爱科学,http://156.238.251.122:5000/6000000006000160630/wasusyt/index.m3u8$7.2M1080_华数
爱科学,http://156.238.251.122:5000/2000000004000000047/hnbblive/index.m3u8$6.8M1080_湖南bblive
爱浪漫,http://156.238.251.122:5000/6000000006000040630/wasusyt/index.m3u8$7.2M1080_华数
爱浪漫,http://156.238.251.122:5000/2000000004000000035/hnbblive/index.m3u8$6.8M1080_湖南bblive
爱历史,http://156.238.251.122:5000/6000000006000150630/wasusyt/index.m3u8$7.2M1080_华数
爱历史,http://156.238.251.122:5000/2000000004000000046/hnbblive/index.m3u8$6.8M1080_湖南bblive
爱旅行,http://156.238.251.122:5000/6000000006000250630/wasusyt/index.m3u8$7.2M1080_华数
爱旅行,http://156.238.251.122:5000/2000000004000000056/hnbblive/index.m3u8$6.8M1080_湖南bblive
爱奇谈,http://156.238.251.122:5000/6000000006000270630/wasusyt/index.m3u8$7.2M1080_华数
爱奇谈,http://156.238.251.122:5000/2000000004000000058/hnbblive/index.m3u8$6.8M1080_湖南bblive
爱青春,http://156.238.251.122:5000/6000000006000100630/wasusyt/index.m3u8$7.2M1080_华数
爱赛车,http://156.238.251.122:5000/6000000006000240630/wasusyt/index.m3u8$7.2M1080_华数
爱赛车,http://156.238.251.122:5000/2000000004000000055/hnbblive/index.m3u8$6.8M1080_湖南bblive
爱体育,http://156.238.251.122:5000/6000000006000290630/wasusyt/index.m3u8$7.2M1080_华数
爱体育,http://156.238.251.122:5000/2000000004000000060/hnbblive/index.m3u8$6.8M1080_湖南bblive
爱玩具,http://156.238.251.122:5000/6000000006000220630/wasusyt/index.m3u8$7.2M1080_华数
爱玩具,http://156.238.251.122:5000/2000000004000000053/hnbblive/index.m3u8$6.8M1080_湖南bblive
爱喜剧,http://156.238.251.122:5000/6000000006000010630/wasusyt/index.m3u8$7.2M1080_华数
爱喜剧,http://156.238.251.122:5000/2000000004000000032/hnbblive/index.m3u8$6.8M1080_湖南bblive
爱悬疑,http://156.238.251.122:5000/6000000006000050630/wasusyt/index.m3u8$7.2M1080_华数
爱悬疑,http://156.238.251.122:5000/2000000004000000036/hnbblive/index.m3u8$6.8M1080_湖南bblive
爱幼教,http://156.238.251.122:5000/6000000006000180630/wasusyt/index.m3u8$7.2M1080_华数
爱幼教,http://156.238.251.122:5000/2000000004000000049/hnbblive/index.m3u8$6.8M1080_湖南bblive
爱院线,http://156.238.251.122:5000/6000000006000030630/wasusyt/index.m3u8$7.2M1080_华数
爱院线,http://156.238.251.122:5000/2000000004000000034/hnbblive/index.m3u8$6.8M1080_湖南bblive
NewTV爱情喜剧,http://156.238.251.122:5000/2000000003000000010/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV超级电视剧,http://156.238.251.122:5000/1000000006000268003/ystenlive/index.m3u8$8M1080_易视腾
NewTV超级电视剧,http://156.238.251.122:5000/2000000003000000032/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV超级电视剧,http://156.238.251.122:5000/1000000001000008139/ystenlive/index.m3u8$4M1080_易视腾
NewTV超级电视剧,http://156.238.251.122:5000/1000000004000024993/ystenlive/index.m3u8$4M1080_易视腾
NewTV超级电影,http://156.238.251.122:5000/1000000003000012426/ystenlive/index.m3u8$8M1080_易视腾
NewTV超级电影,http://156.238.251.122:5000/2000000003000000031/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV超级电影,http://156.238.251.122:5000/1000000001000012884/ystenlive/index.m3u8$4M1080_易视腾
NewTV超级电影,http://156.238.251.122:5000/1000000004000002120/ystenlive/index.m3u8$4M1080_易视腾
NewTV超级体育,http://156.238.251.122:5000/1000000001000009601/ystenlive/index.m3u8$8M1080_易视腾
NewTV超级体育,http://156.238.251.122:5000/2000000003000000030/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV超级体育,http://156.238.251.122:5000/1000000001000009204/ystenlive/index.m3u8$4M1080_易视腾
NewTV超级体育,http://156.238.251.122:5000/1000000004000007755/ystenlive/index.m3u8$4M1080_易视腾
NewTV超级综艺,http://156.238.251.122:5000/1000000006000268002/ystenlive/index.m3u8$8M1080_易视腾
NewTV超级综艺,http://156.238.251.122:5000/2000000003000000029/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV超级综艺,http://156.238.251.122:5000/1000000001000025771/ystenlive/index.m3u8$4M1080_易视腾
NewTV超级综艺,http://156.238.251.122:5000/1000000004000023658/ystenlive/index.m3u8$4M1080_易视腾
NewTV潮妈辣婆,http://156.238.251.122:5000/2000000003000000018/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV东北剧场,http://156.238.251.122:5000/1000000005000266013/ystenlive/index.m3u8$4M1080_易视腾
NewTV东北热剧,http://156.238.251.122:5000/2000000003000000051/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV动作电影,http://156.238.251.122:5000/2000000003000000017/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV动作电影,http://156.238.251.122:5000/1000000004000018653/ystenlive/index.m3u8$4M1080_易视腾
NewTV古装剧场,http://156.238.251.122:5000/2000000003000000024/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV欢乐剧场,http://156.238.251.122:5000/2000000003000000050/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV欢乐剧场,http://156.238.251.122:5000/1000000005000266012/ystenlive/index.m3u8$4M1080_易视腾
NewTV家庭剧场,http://156.238.251.122:5000/2000000003000000012/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV家庭剧场,http://156.238.251.122:5000/1000000004000008284/ystenlive/index.m3u8$4M1080_易视腾
NewTV金牌综艺,http://156.238.251.122:5000/2000000003000000005/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV金牌综艺,http://156.238.251.122:5000/1000000004000026167/ystenlive/index.m3u8$4M1080_易视腾
NewTV惊悚悬疑,http://156.238.251.122:5000/2000000003000000015/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV惊悚悬疑,http://156.238.251.122:5000/1000000004000024282/ystenlive/index.m3u8$4M1080_易视腾
NewTV精品大剧,http://156.238.251.122:5000/2000000003000000020/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV精品大剧,http://156.238.251.122:5000/1000000004000013968/ystenlive/index.m3u8$4M1080_易视腾
NewTV精品纪录,http://156.238.251.122:5000/1000000004000013730/ystenlive/index.m3u8$4M1080_易视腾
NewTV精品记录,http://156.238.251.122:5000/2000000003000000019/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV精品萌宠,http://156.238.251.122:5000/2000000003000000067/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV精品萌宠,http://156.238.251.122:5000/1000000006000032328/ystenlive/index.m3u8$4M1080_易视腾
NewTV精品体育,http://156.238.251.122:5000/2000000003000000021/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV精品体育,http://156.238.251.122:5000/1000000004000014634/ystenlive/index.m3u8$4M1080_易视腾
NewTV精品综合,http://156.238.251.122:5000/2000000003000000008/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV精品综合,http://156.238.251.122:5000/1000000004000019008/ystenlive/index.m3u8$4M1080_易视腾
NewTV军旅剧场,http://156.238.251.122:5000/2000000003000000014/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV军事评论,http://156.238.251.122:5000/2000000003000000022/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV魅力潇湘,http://156.238.251.122:5000/2000000003000000041/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV魅力潇湘,http://156.238.251.122:5000/1000000001000006197/ystenlive/index.m3u8$4M1080_易视腾
NewTV魅力潇湘,http://156.238.251.122:5000/1000000005000266014/ystenlive/index.m3u8$4M1080_易视腾
NewTV明星大片,http://156.238.251.122:5000/2000000003000000016/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV农业致富,http://156.238.251.122:5000/2000000003000000003/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV武博世界,http://156.238.251.122:5000/2000000003000000007/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV炫舞未来,http://156.238.251.122:5000/2000000003000000044/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV炫舞未来,http://156.238.251.122:5000/1000000001000000515/ystenlive/index.m3u8$4M1080_易视腾
NewTV怡伴健康,http://156.238.251.122:5000/2000000003000000023/hnbblive/index.m3u8$4M1080_湖南bblive
NewTV怡伴健康,http://156.238.251.122:5000/1000000005000266011/ystenlive/index.m3u8$4M1080_易视腾
NewTV中国功夫,http://156.238.251.122:5000/2000000003000000009/hnbblive/index.m3u8$4M1080_湖南bblive
SiTV动漫秀场,http://156.238.251.122:5000/5000000011000031113/bestzb/index.m3u8$7M1080_百视通
SiTV动漫秀场,http://156.238.251.122:5000/5000000002000023636/bestzb/index.m3u8$4M1080_百视通
SiTV动漫秀场,http://156.238.251.122:5000/2000000002000000009/hnbblive/index.m3u8$2.5M576_湖南bblive
SiTV都市剧场,http://156.238.251.122:5000/5000000011000031111/bestzb/index.m3u8$7M1080_百视通
SiTV都市剧场,http://156.238.251.122:5000/5000000002000004412/bestzb/index.m3u8$4M1080_百视通
SiTV都市剧场,http://156.238.251.122:5000/2000000002000000015/hnbblive/index.m3u8$2.5M576_湖南bblive
SiTV法治天地,http://156.238.251.122:5000/9001547084732463424/bestzb/index.m3u8$7M1080_百视通
SiTV欢笑剧场,http://156.238.251.122:5000/5000000002000009455/bestzb/index.m3u8$4M1080_百视通
SiTV欢笑剧场,http://156.238.251.122:5000/2000000002000000016/hnbblive/index.m3u8$3.5M1080_湖南bblive
SiTV金色学堂,http://156.238.251.122:5000/5000000010000026105/bestzb/index.m3u8$7M1080_百视通
SiTV金色学堂,http://156.238.251.122:5000/2000000002000000061/hnbblive/index.m3u8$7M1080_湖南bblive
SiTV劲爆体育,http://156.238.251.122:5000/5000000002000029972/bestzb/index.m3u8$4M1080_百视通
SiTV劲爆体育,http://156.238.251.122:5000/2000000002000000008/hnbblive/index.m3u8$1.2M540_湖南bblive
SiTV乐游,http://156.238.251.122:5000/5000000011000031112/bestzb/index.m3u8$7M1080_百视通
SiTV乐游,http://156.238.251.122:5000/2000000002000000092/hnbblive/index.m3u8$7M1080_湖南bblive
SiTV乐游,http://156.238.251.122:5000/5000000006000040025/bestzb/index.m3u8$4M1080_百视通
SiTV乐游,http://156.238.251.122:5000/2000000002000000059/hnbblive/index.m3u8$1.2M576_湖南bblive
SiTV魅力足球,http://156.238.251.122:5000/5000000011000031207/bestzb/index.m3u8$7M1080_百视通
SiTV魅力足球,http://156.238.251.122:5000/2000000002000000068/hnbblive/index.m3u8$7M1080_湖南bblive
SiTV七彩戏剧,http://156.238.251.122:5000/5000000011000031116/bestzb/index.m3u8$7M1080_百视通
SiTV七彩戏剧,http://156.238.251.122:5000/2000000002000000010/hnbblive/index.m3u8$7M1080_湖南bblive
SiTV生活时尚,http://156.238.251.122:5000/5000000002000019634/bestzb/index.m3u8$4M1080_百视通
SiTV生活时尚,http://156.238.251.122:5000/2000000002000000006/hnbblive/index.m3u8$2.5M720_湖南bblive
SiTV游戏风云,http://156.238.251.122:5000/5000000011000031114/bestzb/index.m3u8$7M1080_百视通
SiTV游戏风云,http://156.238.251.122:5000/5000000002000027005/bestzb/index.m3u8$4M1080_百视通
SiTV游戏风云,http://156.238.251.122:5000/2000000002000000011/hnbblive/index.m3u8$2.5M576_湖南bblive
华语影院,http://156.238.251.122:5000/5000000011000288005/bestzb/index.m3u8
星光影院,http://156.238.251.122:5000/5000000011000288013/bestzb/index.m3u8
全球大片,http://156.238.251.122:5000/5000000011000288009/bestzb/index.m3u8
热门剧场,http://156.238.251.122:5000/5000000011000288010/bestzb/index.m3u8
谍战剧场,http://156.238.251.122:5000/5000000011000288004/bestzb/index.m3u8
青春动漫,http://156.238.251.122:5000/5000000011000288008/bestzb/index.m3u8
宝宝动画,http://156.238.251.122:5000/5000000011000288002/bestzb/index.m3u8
戏曲精选,http://156.238.251.122:5000/5000000011000288012/bestzb/index.m3u8
热门综艺,http://156.238.251.122:5000/5000000011000288011/bestzb/index.m3u8
健康养生,http://156.238.251.122:5000/5000000011000288006/bestzb/index.m3u8
百变课堂,http://156.238.251.122:5000/5000000011000288001/bestzb/index.m3u8
看天下精选,http://156.238.251.122:5000/5000000011000288007/bestzb/index.m3u8
电竞天堂,http://156.238.251.122:5000/5000000011000288003/bestzb/index.m3u8
华语影院,http://156.238.251.122:5000/5000000011000288005/bestzb/index.m3u8
星光影院,http://156.238.251.122:5000/5000000011000288013/bestzb/index.m3u8
全球大片,http://156.238.251.122:5000/5000000011000288009/bestzb/index.m3u8
热门剧场,http://156.238.251.122:5000/5000000011000288010/bestzb/index.m3u8
谍战剧场,http://156.238.251.122:5000/5000000011000288004/bestzb/index.m3u8
青春动漫,http://156.238.251.122:5000/5000000011000288008/bestzb/index.m3u8
宝宝动画,http://156.238.251.122:5000/5000000011000288002/bestzb/index.m3u8
戏曲精选,http://156.238.251.122:5000/5000000011000288012/bestzb/index.m3u8
热门综艺,http://156.238.251.122:5000/5000000011000288011/bestzb/index.m3u8
健康养生,http://156.238.251.122:5000/5000000011000288006/bestzb/index.m3u8
百变课堂,http://156.238.251.122:5000/5000000011000288001/bestzb/index.m3u8
看天下精选,http://156.238.251.122:5000/5000000011000288007/bestzb/index.m3u8
电竞天堂,http://156.238.251.122:5000/5000000011000288003/bestzb/index.m3u8
湖南金鹰卡通,http://156.238.251.122:5000/1000000002000016601/ystenlive/index.m3u8$4M576_易视腾
湖南金鹰卡通,http://156.238.251.122:5000/5000000006000040024/bestzb/index.m3u8$4M540_百视通
湖南金鹰卡通,http://156.238.251.122:5000/6000000003000016791/wasusyt/index.m3u8$1.8M576_华数
黑莓电影,http://156.238.251.122:5000/2000000003000000001/hnbblive/index.m3u8$4M1080_湖南bblive
黑莓电影,http://156.238.251.122:5000/1000000004000019624/ystenlive/index.m3u8$4M1080_易视腾
黑莓动画,http://156.238.251.122:5000/2000000003000000002/hnbblive/index.m3u8$4M1080_湖南bblive
黑莓动画,http://156.238.251.122:5000/1000000004000021734/ystenlive/index.m3u8$4M1080_易视腾
华数服务,http://156.238.251.122:5000/2000000004000000025/hnbblive/index.m3u8$4M720_湖南bblive
精彩影视,http://156.238.251.122:5000/2000000004000000063/hnbblive/index.m3u8$7.2M1080_湖南bblive
精彩影视,http://156.238.251.122:5000/6000000006000320630/wasusyt/index.m3u8$6.5M1080_华数
Hot风尚音乐,http://156.238.251.122:5000/2000000004000000004/hnbblive/index.m3u8$2.5M720_湖南bblive
Hot风尚音乐,http://156.238.251.122:5000/5529729098703832176/wasusyt/index.m3u8$2.5M720_华数
Hot精品剧场,http://156.238.251.122:5000/2000000004000000002/hnbblive/index.m3u8$2.5M720_湖南bblive
Hot精品剧场,http://156.238.251.122:5000/8230197131234717902/wasusyt/index.m3u8$2.5M720_华数
Hot欧美影院,http://156.238.251.122:5000/2000000004000000005/hnbblive/index.m3u8$2.5M720_湖南bblive
Hot欧美影院,http://156.238.251.122:5000/7185203501769528108/wasusyt/index.m3u8$2.5M720_华数
Hot亚洲影院,http://156.238.251.122:5000/2000000004000000006/hnbblive/index.m3u8$2.5M720_湖南bblive
Hot亚洲影院,http://156.238.251.122:5000/5841816227539527643/wasusyt/index.m3u8$2.5M720_华数

娱财,#genre# 
湖南茶频道,http://156.238.251.122:5000/5000000011000031209/bestzb/index.m3u8$6.8M1080_百视通
湖南茶频道,http://156.238.251.122:5000/2000000002000000070/hnbblive/index.m3u8$6.8M1080_湖南bblive
湖南金鹰纪实,http://156.238.251.122:5000/5000000011000031203/bestzb/index.m3u8$6.8M1080_百视通
湖南金鹰纪实,http://156.238.251.122:5000/1000000002000011724/ystenlive/index.m3u8$4M576_易视腾

湖南快乐垂钓,http://156.238.251.122:5000/5000000011000031206/bestzb/index.m3u8$6.8M1080_百视通
湖南快乐垂钓,http://156.238.251.122:5000/2000000002000000067/hnbblive/index.m3u8$6.8M1080_湖南bblive
家庭理财频道,http://156.238.251.122:5000/5000000011000031210/bestzb/index.m3u8$2.5M576_百视通
家庭理财频道,http://156.238.251.122:5000/2000000002000000064/hnbblive/index.m3u8$2.5M576_湖南bblive
江苏财富天下,http://156.238.251.122:5000/5000000011000031208/bestzb/index.m3u8$3.5M540_百视通
江苏财富天下,http://156.238.251.122:5000/2000000002000000069/hnbblive/index.m3u8$3.5M540_湖南bblive
漫游世界,http://156.238.251.122:5000/2000000004000000017/hnbblive/index.m3u8$2.5M720_湖南bblive
漫游世界,http://156.238.251.122:5000/6000000003000028434/wasusyt/index.m3u8$2.5M720_华数







央卫视cm-ipv4,#genre#
//**派大仙**
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV7,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8


CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226514/index.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/index.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226469/index.m3u8
CCTV8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226473/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226568/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226571/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226419/index.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226476/index.m3u8
CCTV16,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226100/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225708/index.m3u8
##zouming/ipv6
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225588/index.m3u8
CCTV3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226021/index.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226007/index.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226019/index.m3u8
CCTV5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8
CCTV6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226010/index.m3u8
CCTV7,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225733/index.m3u8
CCTV8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225734/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225730/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225597/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225731/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225732/index.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226100/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225765/index.m3u8

CCTV1,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226016/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225588/index.m3u8
CCTV9,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225734/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225730/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225597/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225731/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226011/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225732/index.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225601/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225765/index.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226559/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226540/index.m3u8
CCTV3,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226021/index.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226428/index.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226019/index.m3u8
CCTV5+,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225603/index.m3u8
CCTV6,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226010/index.m3u8
CCTV7,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225733/index.m3u8
CCTV8,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226008/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226473/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226565/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226568/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226571/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226591/index.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226476/index.m3u8


#卫视cm-ipv4,#genre# 

北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8
